stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,level_id
de:09162:1:51:51,,Karlsplatz (Stachus),Steig 51,48.140434000000,11.567148000000,0,de:09162:1,0,51,7
de:09162:1:52:52,,Karlsplatz (Stachus),Steig 52,48.140165000000,11.566878000000,0,de:09162:1,0,52,7
de:09162:2:31:7,,Marienplatz,Steig 71,48.136532000000,11.577398000000,0,,0,7,2
de:09162:2:31:71,,Marienplatz,Steig 71,48.136400000000,11.577793000000,0,,0,71,2
de:09162:2:41:81,,Marienplatz,Gleis 1 > OB,48.137287000000,11.574658000000,0,de:09162:2_G,0,81,4
de:09162:2:42:82,,Marienplatz,Gleis 2 > PBF,48.137323000000,11.574613000000,0,de:09162:2_G,0,82,3
de:09162:2:51:51,,Marienplatz,51,48.137719000000,11.576364000000,0,de:09162:2_G,0,51,8
de:09162:2:52:52,,Marienplatz,52,48.137911000000,11.575152000000,0,de:09162:2_G,0,52,8
de:09162:3:2:1,,Isartor,Steig 1+2,48.133306000000,11.583210000000,0,de:09162:3_G,0,1,2
de:09162:3:2:2,,Isartor,Steig 1+2,48.133576000000,11.583111000000,0,de:09162:3_G,0,2,2
de:09162:3:3:3,,Isartor,Steig 3+4,48.134050000000,11.583515000000,0,,0,3,2
de:09162:3:3:4,,Isartor,Steig 3+4,48.134116000000,11.583192000000,0,,0,4,2
de:09162:3:40:81,,Isartor,Gleis 1+2,48.134212000000,11.583030000000,0,de:09162:3_G,0,81,4
de:09162:3:40:82,,Isartor,Gleis 1+2,48.134284000000,11.583147000000,0,de:09162:3_G,0,82,4
de:09162:3:31:41,,Isartor,Steig 41,48.133396000000,11.583075000000,0,,0,41,2
de:09162:3:32:42,,Isartor,Steig 42,48.133540000000,11.583290000000,0,,0,42,2
de:09162:4:2:1,,Rosenheimer Platz,Steig 1+2,48.128852000000,11.594124000000,0,de:09162:4_G,0,1,2
de:09162:4:2:2,,Rosenheimer Platz,Steig 1+2,48.128834000000,11.593989000000,0,de:09162:4_G,0,2,2
de:09162:4:11:11,,Rosenheimer Platz,Steig 11 SEV S-Bahn,48.129080000000,11.593477000000,0,,0,11,2
de:09162:4:40:81,,Rosenheimer Platz,Steige S-Bahn,48.129259000000,11.592840000000,0,de:09162:4_G,0,81,4
de:09162:4:40:82,,Rosenheimer Platz,Steige S-Bahn,48.129349000000,11.592974000000,0,de:09162:4_G,0,82,4
de:09162:4:61:61,,Rosenheimer Platz,Steig 61 SEV Ri. OB,48.128996000000,11.593055000000,0,,0,61,2
de:09162:4:31:21,,Rosenheimer Platz,Steig 21,48.128804000000,11.594232000000,0,,0,21,2
de:09162:4:32:22,,Rosenheimer Platz,Steig 22,48.128366000000,11.593657000000,0,,0,22,2
de:09162:4:34:74,,Rosenheimer Platz,Steig 74,48.128330000000,11.594133000000,0,,0,74,2
de:09162:5:3:11,,Ostbahnhof,Busplatte,48.128246000000,11.604392000000,0,,0,11,2
de:09162:5:3:2,,Ostbahnhof,Busplatte,48.127934000000,11.603943000000,0,,0,2,2
de:09162:5:3:3,,Ostbahnhof,Busplatte,48.127994000000,11.603862000000,0,,0,3,2
de:09162:5:3:5,,Ostbahnhof,Busplatte,48.127730000000,11.603655000000,0,,0,5,2
de:09162:5:3:6,,Ostbahnhof,Busplatte,48.128294000000,11.604329000000,0,,0,6,2
de:09162:5:3:7,,Ostbahnhof,Busplatte,48.127796000000,11.603565000000,0,,0,7,2
de:09162:5:8:8,,Ostbahnhof,Steig 8+9,48.128714000000,11.603628000000,0,,0,8,2
de:09162:5:8:9,,Ostbahnhof,Steig 8+9,48.128756000000,11.603395000000,0,,0,9,2
